ID;species;long;lat;max.age;min.age;n.dates
2170;Homo_sapiens;39.4;27.52;132000;102000;2
2171;Homo_neanderthalensis;1.2;44.8;116000;102000;1
2172;Homo_neanderthalensis;15.38;40;121300;102300;1
2174;Homo_neanderthalensis;-0.25;39.06;139000;103000;1
2176;Homo_neanderthalensis;-6.25;36.58;117988;103026;1
2177;Homo_neanderthalensis;7.3;43.69;138000;104000;3
2179;Homo_erectus;111.07;-7.05;120000;104000;2
2180;Homo_neanderthalensis;-3.42;37.44;135980;104040;2
2186;Homo_neanderthalensis;-0.8;40.46;145000;106000;3
2190;Homo_neanderthalensis;16.41;49.05;124100;106500;1
2191;Homo_neanderthalensis;0.24;51.43;124900;106700;1
2192;Homo_neanderthalensis;1.69;41.53;108610;106870;1
2193;Homo_neanderthalensis;-4.5;36.63;172900;106900;1
2194;Homo_neanderthalensis;0.47;45.67;191000;107000;5
2195;Homo_neanderthalensis;34.88;31.93;188000;107000;3
2199;Homo_neanderthalensis;-1.32;49.68;213000;108000;4
2200;Homo_neanderthalensis;1.69;41.53;112500;108690;3
2201;Homo_neanderthalensis;1.88;50.13;124500;108700;1
2202;Homo_neanderthalensis;1.88;50.13;139000;109000;1
2203;Homo_neanderthalensis;84.68;51.4;131600;109000;1
2206;Homo_neanderthalensis;5.72;43.33;142000;110000;1
2208;Homo_neanderthalensis;5.03;50.49;150000;110000;1
2210;Homo_neanderthalensis;84.68;51.4;162400;110600;1
2211;Homo_neanderthalensis;0.47;45.67;141000;111000;1
2228;Homo_neanderthalensis;-7.69;39.64;156000;114000;2
2231;Homo_neanderthalensis;1.88;50.13;131400;114200;1
2233;Homo_neanderthalensis;84.68;51.4;140200;115000;1
2234;Homo_neanderthalensis;22.7;43.65;197000;115000;2
2236;Homo_neanderthalensis;11.9;51.32;126000;116000;1
2237;Homo_sapiens;109.14;31.33;163000;116000;3
2239;Homo_neanderthalensis;4.47;50.98;139700;116900;2
2240;Homo_neanderthalensis;84.68;51.4;139400;117800;1
2246;Homo_neanderthalensis;1.96;41.27;137300;119100;1
2247;Homo_neanderthalensis;1.96;41.27;139100;119700;1
2248;Homo_neanderthalensis;34.88;31.93;178000;119900;2
2250;Homo_neanderthalensis;15.86;46.17;140000;120000;1
2252;Homo_neanderthalensis;91.65;55.22;130000;120000;1
2257;Homo_neanderthalensis;1.2;48.94;138000;122000;1
2258;Homo_neanderthalensis;1.2;44.8;140000;122000;1
2259;Homo_sapiens;109.53;29.48;132000;122000;1
2261;Homo_neanderthalensis;43.35;42.34;153000;123000;2
2265;Homo_neanderthalensis;7.78;47.93;198000;125000;2
2267;Homo_neanderthalensis;19.72;49.1;161000;126000;1
2271;Homo_neanderthalensis;35.27;32.73;144000;128000;1
2272;Homo_neanderthalensis;11.55;45.42;232000;128000;4
2273;Homo_sapiens;109.53;29.48;144000;128000;1
2274;Homo_neanderthalensis;16.93;40.88;187000;128200;2
2275;Homo_neanderthalensis;6.03;43.7;203000;129000;1
2276;Homo_neanderthalensis;-0.25;39.06;175000;129000;1
2278;Homo_sapiens;34.97;32.67;133000;129000;1
2281;Homo_neanderthalensis;23.02;48.25;170000;130000;1
2282;Homo_neanderthalensis;84.68;51.4;150300;130700;1
2287;Homo_neanderthalensis;23.54;46.21;214000;132000;2
2288;Homo_neanderthalensis;-4.43;41.63;154336;132592;1
2289;Homo_neanderthalensis;1.66;44.48;171000;133000;2
2290;Homo_neanderthalensis;11.55;45.42;241000;133000;6
2292;Homo_heidelbergensis;116;39.7;294000;133500;2
2295;Homo_neanderthalensis;16.09;46.31;228900;134200;3
2296;Homo_neanderthalensis;84.68;51.4;168500;134300;1
2297;Homo_neanderthalensis;1.36;48.18;159000;135000;1
2298;Homo_neanderthalensis;20.81;39.2;197000;135000;2
2301;Homo_neanderthalensis;4.55;44.32;154400;136000;1
2302;Homo_neanderthalensis;-4.5;36.63;165800;136600;2
2306;Homo_neanderthalensis;16.41;49.05;165200;137600;1
2316;Homo_neanderthalensis;2.26;49.91;257000;143000;1
2317;Homo_neanderthalensis;4.76;44.73;324000;143000;7
2318;Homo_neanderthalensis;19.72;49.1;174900;143100;1
2320;Homo_neanderthalensis;0.71;52.05;233000;144000;2
2321;Homo_neanderthalensis;-8.56;39.23;217000;144000;3
2322;Homo_neanderthalensis;25.53;49.56;192000;144000;1
2323;Homo_neanderthalensis;0.58;44.87;168100;144700;1
2337;Homo_neanderthalensis;5.35;44.08;206000;152000;3
2338;Homo_neanderthalensis;16.09;46.31;158400;154200;1
2339;Homo_neanderthalensis;0.47;45.67;279000;155000;3
2342;Homo_neanderthalensis;-2.53;43.08;173000;155000;1
2343;Homo_neanderthalensis;7.42;50.38;197000;155000;2
2344;Homo_neanderthalensis;1.68;44.06;186000;156000;5
2346;Homo_neanderthalensis;-0.23;43.78;340000;156000;3
2349;Homo_neanderthalensis;11.07;48.82;183000;157000;2
2352;Homo_neanderthalensis;-2.53;48.6;174000;158000;1
2353;Homo_neanderthalensis;34.88;31.93;182000;158000;1
2354;Homo_neanderthalensis;25.53;49.56;258000;158000;3
2356;Homo_neanderthalensis;19.83;50.43;230000;160000;1
2359;Homo_neanderthalensis;22.36;36.66;227000;161000;2
2364;Homo_neanderthalensis;0.5;44.87;211000;162000;5
2366;Homo_neanderthalensis;2.43;48.8;209000;163000;1
2367;Homo_neanderthalensis;4.76;44.73;341000;164000;7
2370;Homo_neanderthalensis;16.09;46.31;198200;165600;1
2374;Homo_neanderthalensis;2.17;49.42;189000;167000;1
2382;Homo_neanderthalensis;84.68;51.4;201200;172400;1
2383;Homo_neanderthalensis;-0.52;38.99;227000;174000;2
2388;Homo_neanderthalensis;7.63;48.58;213400;174600;1
2389;Homo_neanderthalensis;-0.25;39.06;281000;175000;1
2391;Homo_neanderthalensis;34.97;32.67;249000;175000;2
2394;Homo_sapiens;34.97;32.74;194000;177000;1
2395;Homo_heidelbergensis;44.52;24.35;236000;177000;2
2398;Homo_neanderthalensis;6.03;43.7;219000;179000;1
2401;Homo_heidelbergensis;0.23;51.48;603000;181000;1
2403;Homo_neanderthalensis;35.27;32.73;214000;182000;1
2406;Homo_neanderthalensis;23.02;48.25;255000;185000;1
2407;Homo_neanderthalensis;-2.53;43.08;265000;185000;1
2410;Homo_neanderthalensis;-2.55;48.6;199000;187000;1
2411;Homo_neanderthalensis;1.2;44.8;279000;189000;1
2413;Homo_neanderthalensis;-0.25;39.06;268000;191000;2
2416;Homo_neanderthalensis;46.99;39.62;217000;193000;1
2420;Homo_heidelbergensis;-3.46;40.33;374000;194000;5
2424;Homo_sapiens;41.06;28.01;227000;195000;1
2428;Homo_heidelbergensis;2.35;49.87;266000;196000;1
2429;Homo_heidelbergensis;43.35;42.34;285000;197000;3
2435;Homo_neanderthalensis;30.57;37.08;250000;200000;1
2436;Homo_heidelbergensis;35.01;-3.53;400000;200000;1
2437;Homo_heidelbergensis;17.96;-33.02;300000;200000;1
2438;Homo_heidelbergensis;-9.17;38.78;325000;200000;1
2441;Homo_heidelbergensis;122.61;40.57;257000;201000;1
2443;Homo_neanderthalensis;2.99;50.03;242000;202000;1
2444;Homo_neanderthalensis;-2.53;43.08;266000;202000;1
2445;Homo_neanderthalensis;1.1;49.39;252000;202000;2
2446;Homo_neanderthalensis;2.75;42.16;228018;202166;1
2447;Homo_neanderthalensis;0.55;44.86;243000;203000;1
2448;Homo_neanderthalensis;-2.02;49.19;273000;203000;1
2449;Homo_neanderthalensis;1.2;44.8;207000;203000;1
2451;Homo_heidelbergensis;38.82;35.15;477000;203000;2
2455;Homo_heidelbergensis;113.58;28.25;240000;206000;1
2456;Homo_neanderthalensis;-0.26;49.23;225000;207000;1
2457;Homo_heidelbergensis;-3.2;42.21;254000;207000;2
2459;Homo_heidelbergensis;-4.42;37.41;251000;209000;1
2462;Homo_neanderthalensis;12.22;41.92;308100;211900;6
2463;Homo_heidelbergensis;81.45;22.4;259600;212400;1
2465;Homo_heidelbergensis;-3.52;42.35;260000;213000;2
2466;Homo_heidelbergensis;-3.46;40.33;424000;213000;4
2468;Homo_neanderthalensis;-0.52;38.97;256000;214000;1
2469;Homo_neanderthalensis;-3.48;51.23;234000;214000;1
2470;Homo_heidelbergensis;-4.42;37.41;250000;214000;1
2471;Homo_heidelbergensis;2.35;49.87;306000;215000;2
2474;Homo_neanderthalensis;2.95;50.3;254000;218000;1
2475;Homo_neanderthalensis;-3.52;42.35;270000;218000;1
2477;Homo_neanderthalensis;-0.52;38.97;303000;219000;1
2479;Homo_neanderthalensis;12.53;41.93;245000;220000;1
2481;Homo_heidelbergensis;43.48;42.24;270000;220000;1
2482;Homo_heidelbergensis;18.22;47.37;270000;220000;1
2483;Homo_heidelbergensis;39.89;28.35;266000;220000;1
2486;Homo_heidelbergensis;-4.42;37.41;265000;223000;1
2487;Homo_heidelbergensis;-3.52;42.35;280000;224000;2
2488;Homo_heidelbergensis;-3.2;42.21;280000;224000;2
2491;Homo_neanderthalensis;34.98;32.11;323000;226000;4
2498;Homo_neanderthalensis;34.97;32.74;285000;229000;1
2499;Homo_heidelbergensis;-1.8;51.05;267000;229000;1
2505;Homo_neanderthalensis;34.98;32.11;320000;234000;2
2506;Homo_neanderthalensis;34.98;32.11;427000;234000;4
2508;Homo_heidelbergensis;-1.8;51.05;275000;235000;1
2509;Homo_neanderthalensis;17.98;50.03;270000;236000;1
2512;Homo_neanderthalensis;34.98;32.11;277000;237000;1
2513;Homo_neanderthalensis;11.34;50.95;249000;237000;1
2520;Homo_heidelbergensis;44.52;24.35;327000;240000;2
2522;Homo_heidelbergensis;-1.11;40.37;360000;242000;3
2523;Homo_heidelbergensis;2.35;49.87;366000;243000;4
2525;Homo_heidelbergensis;40.52;10.29;276000;244000;1
2526;Homo_heidelbergensis;109.73;34.86;338000;244090;3
2527;Homo_heidelbergensis;1.2;44.8;283000;245000;1
2530;Homo_neanderthalensis;-0.52;38.97;299000;247000;1
2532;Homo_heidelbergensis;1.36;48.18;299000;247000;1
2537;Homo_heidelbergensis;9.28;48.96;300000;250000;1
2540;Homo_neanderthalensis;1.14;44.96;379000;253000;1
2541;Homo_heidelbergensis;1.09;36.49;410000;253000;2
